player_id;family_name;given_name;goal_keeper;defender;midfielder;forward;count_tournaments
P-01237;Rmy;Loc;0;0;0;1;1
P-08325;Renato;not applicable;1;0;0;0;1
P-00321;Renato;not applicable;0;0;1;0;1
P-06086;Renier;Pascal;0;1;0;0;1
P-09116;Reus;Marco;0;0;0;1;1
P-01874;Rveillre;Anthony;0;1;0;0;1
P-00060;Revelez;Daniel;0;1;0;0;1
P-02372;Rexach;Carles;0;0;1;0;1
P-05120;Rey;Gilbert;0;0;0;1;1
P-05516;Rey;Kurt;0;1;0;0;1
P-07524;Reyes;Diego;0;1;0;0;1
P-09846;Reyes;Eladio;0;0;0;1;1
P-05514;Reyes;Jos Antonio;0;0;1;0;1
P-00137;Reyes;Jos Pilar;1;0;0;0;1
P-09968;Reyes;Pedro;0;1;0;0;1
P-02625;Reyes Ortiz;Eduardo;0;0;0;1;1
P-06275;Reyes Pearanda;Luis;0;1;0;0;1
P-04591;Reyna;Luis;0;0;1;0;1
P-06021;Rezaei;Rahman;0;1;0;0;1
P-00658;Rezaeian;Ramin;0;1;0;0;1
P-09473;Rhiati;Abdelfettah;0;0;0;1;1
P-00844;Ri;Chol-myong;0;0;1;0;1
P-02227;Ri;Jun-il;0;1;0;0;1
P-02982;Ri;Kwang-chon;0;1;0;0;1
P-01508;Ri;Kwang-hyok;0;1;0;0;1
P-08570;Ri;Myong-guk;1;0;0;0;1
P-04642;Ribeiro;Jos;0;0;1;0;1
P-09299;Ricard;Hmilton;0;0;0;1;1
P-05244;Ricardo;Joo;1;0;0;0;1
P-06623;Ricardo;not applicable;1;0;0;0;1
P-02790;Richards;Ray;0;0;1;0;1
P-04861;Ricken;Lars;0;0;1;0;1
P-08271;Ricketts;Donovan;1;0;0;0;1
P-09586;Riegler;Johann;0;0;1;0;1
P-00895;Rieper;Marc;0;1;0;0;1
P-09291;Riera;Fernando;0;0;0;1;1
P-08904;ha;Jan;0;0;0;1;1
P-03547;Rijo;Luis;0;0;0;1;1
P-03172;Rildo;not applicable;0;1;0;0;1
P-09638;Rimando;Nick;1;0;0;0;1
P-00992;Rimba;Miguel;0;1;0;0;1
P-04428;Rinaldi;Gilmar;1;0;0;0;1
P-06339;Rincn;Hiplito;0;0;0;1;1
P-09777;Rio;Patrice;0;1;0;0;1
P-07125;Rio;Roger;0;0;1;0;1
P-01986;Rioch;Bruce;0;0;1;0;1
P-09887;Riolfo;Carlos;0;0;1;0;1
P-02464;Riquelme;Juan Romn;0;0;1;0;1
P-05143;Risdon;Josh;0;1;0;0;1
P-06833;Riseth;Vidar;0;1;0;0;1
P-09743;Riva;Ferdinando;0;0;0;1;1
P-01894;Rivarola;Catalino;0;1;0;0;1
P-03155;Rivas;Carlos;0;0;1;0;1
P-04286;Rivas;Jos Mara;0;0;0;1;1
P-08994;Rivas;Marcos;0;0;1;0;1
P-01074;Rivas;Roberto;0;1;0;0;1
P-06387;Rivera;Bernab;0;0;0;1;1
P-06272;Rivera;Urbano;0;0;1;0;1
P-04068;Rivero;Eliseo;0;1;0;0;1
P-03762;Riveros;Guillermo;0;1;0;0;1
P-00823;Rix;Graham;0;0;1;0;1
P-09282;Rizzo;Francesco;0;0;0;1;1
P-01172;Roa;Carlos;1;0;0;0;1
P-02337;Robe;Corneliu;0;0;1;0;1
P-04054;Roberto;not applicable;0;0;0;1;1
P-01390;Roberto;not applicable;0;0;0;1;1
P-02595;Roberto;not applicable;0;0;1;0;1
P-06345;Robertson;Archie;0;0;0;1;1
P-03694;Robinson;Paul;1;0;0;0;1
P-09540;Robledo;George;0;0;0;1;1
P-02798;Robotti;Enzo;0;1;0;0;1
P-09787;Robuschi;Laurent;0;0;0;1;1
P-02693;Rodax;Gerhard;0;0;0;1;1
P-01422;Rodi;Milan;0;1;0;0;1
P-06336;Rodri;not applicable;0;1;0;0;1
P-07609;Rodrigo;not applicable;0;0;0;1;1
P-00348;Rodrguez;Alberto;0;1;0;0;1
P-08258;Rodrguez;Alberto;0;1;0;0;1
P-06005;Rodrguez;lex;1;0;0;0;1
P-04556;Rodrguez;Clemente;0;1;0;0;1
P-07901;Rodrguez;Daro;0;1;0;0;1
P-07893;Rodrguez;Hugo Ren;0;0;0;1;1
P-06524;Rodrguez;Ignacio;1;0;0;0;1
P-02251;Rodrguez;Jaime;0;1;0;0;1
P-00589;Rodrguez;Johan;0;0;1;0;1
P-06371;Rodrguez;Jorge;0;0;1;0;1
P-04148;Rodrguez;Jos Antonio;0;0;1;0;1
P-06157;Rodrguez;Jos Luis;0;0;1;0;1
P-05781;Rodrguez;Juan;0;1;0;0;1
P-09944;Rodrguez;Juan Jos;0;1;0;0;1
P-02444;Rodrguez;Leonardo;0;0;1;0;1
P-09136;Rodrguez;Manuel;0;1;0;0;1
P-08723;Rodrguez;Mauricio;0;0;1;0;1
P-08372;Rodrguez;Michael;0;1;0;0;1
P-00366;Rodrguez;Raymundo;0;0;1;0;1
P-01842;Rodrguez;Rodolfo;1;0;0;0;1
P-05609;Rodrguez Nue;Lizardo;0;0;0;1;1
P-04313;Rogic;Tom;0;0;1;0;1
P-07853;Rohdn;Marcus;0;0;1;0;1
P-02517;Rojas;Arstides;0;0;0;1;1
P-08735;Rojas;Carlos;0;0;1;0;1
P-01190;Rojas;Daro;1;0;0;0;1
P-06161;Rojas;Eladio;0;0;1;0;1
P-01440;Rojas;Francisco;0;1;0;0;1
P-02749;Rojas;Joao;0;0;1;0;1
P-01030;Rojas;Jos Manuel;0;1;0;0;1
P-04571;Rojas;Manuel;0;0;1;0;1
P-04255;Rojas;Oscar;0;1;0;0;1
P-08601;Rojas;Ricardo;0;1;0;0;1
P-05770;Rojas;Roberto;0;1;0;0;1
P-01329;Rokki;Rachid;0;0;0;1;1
P-01381;Rolando;not applicable;0;1;0;0;1
P-09382;Roldn;Fernando;0;1;0;0;1
P-01003;Rolff;Wolfgang;0;0;1;0;1
P-06332;Romano;Moshe;0;0;1;0;1
P-01935;Romantsev;Oleg;0;1;0;0;1
P-06466;Romao;Alaixys;0;0;1;0;1
P-09608;Romero;Carlos;0;0;0;1;1
P-02843;Romero;Enrique;0;1;0;0;1
P-05956;Romero;Gerardo;0;0;0;1;1
P-00859;Romero;Jorge Lino;0;0;0;1;1
P-00797;Romero;Julio Csar;0;0;1;0;1
P-02533;Romero;Marcelo;0;0;1;0;1
P-05413;Romero;Pedro;0;0;1;0;1
P-06138;Romeu;not applicable;0;0;0;1;1
P-00414;Ronaldo;not applicable;0;1;0;0;1
P-07122;Rnnow;Frederik;1;0;0;0;1
P-01990;Rooney;Jimmy;0;0;1;0;1
P-06663;Rosas;Felipe;0;0;1;0;1
P-04652;Rosas;Manuel;0;1;0;0;1
P-03179;Rsch;Peter;0;1;0;0;1
P-06732;Rose;Danny;0;1;0;0;1
P-06146;Rosen;Zvi;0;1;0;0;1
P-04645;Rosn;Kjell;0;0;1;0;1
P-02663;Rosn;Nils;0;0;1;0;1
P-05637;Rosenberg;Markus;0;0;0;1;1
P-04605;Rosenthal;Shmuel;0;1;0;0;1
P-03587;Rosetta;Virginio;0;1;0;0;1
P-00304;Roshan;Hassan;0;0;0;1;1
P-03836;Rosick;Tom;0;0;1;0;1
P-08173;Rossi;Nstor;0;1;0;0;1
P-08324;Rossi;Oscar;0;0;1;0;1
P-00362;Rossi;Youssef;0;1;0;0;1
P-08973;Rotan;Ruslan;0;0;1;0;1
P-09270;Rotariu;Iosif;0;0;1;0;1
P-02733;Rth;Antal;0;1;0;0;1
P-05981;Roudbarian;Hassan;1;0;0;0;1
P-09636;Rouyer;Olivier;0;0;0;1;1
P-06700;Rozehnal;David;0;1;0;0;1
P-09765;Ra;Francisco;0;0;0;1;1
P-03216;Rubens;not applicable;0;0;0;1;1
P-05002;Rubios;Luis;1;0;0;0;1
P-03301;Rudic;Ivo;0;1;0;0;1
P-07913;Rdiger;Antonio;0;1;0;0;1
P-03526;Rudonja;Mladen;0;0;0;1;1
P-04031;Rudy;Sebastian;0;0;1;0;1
P-01149;Rudy;Wojciech;0;1;0;0;1
P-00026;Rueda;Martin;0;1;0;0;1
P-02097;Rufer;Wynton;0;0;0;1;1
P-03192;Ruffier;Stphane;1;0;0;0;1
P-03907;Rugamas;Jos Luis;0;0;1;0;1
P-01115;Rui;Mrio;0;1;0;0;1
P-03818;Rui;not applicable;0;0;1;0;1
P-03102;Ruidaz;Ral;0;0;0;1;1
P-00395;Ruiz;Rodrigo;0;1;0;0;1
P-08940;Ruz;Jos;0;0;0;1;1
P-00891;Ruiz Daz;Rubn;1;0;0;0;1
P-09720;Rukavytsya;Nikita;0;0;0;1;1
P-05412;Rulc;Oldich;0;0;0;1;1
P-09455;Ruminski;Csar;1;0;0;0;1
P-01187;Rnarsson;Rnar Alex;1;0;0;0;1
P-06056;Rupf;Eugen;0;0;0;1;1
P-08151;Rushfeldt;Sigurd;0;0;0;1;1
P-06359;Rusol;Andriy;0;1;0;0;1
P-02511;Russ;Kurt;0;1;0;0;1
P-06917;Russinho;not applicable;0;0;0;1;1
P-02623;Rssmann;Rolf;0;0;1;0;1
P-06069;Rust;Albert;1;0;0;0;1
P-02809;Rutjes;Graeme;0;1;0;0;1
P-06460;Ryan;Francis;0;0;0;1;1
P-09994;Rybus;Maciej;0;0;1;0;1
P-06791;Rydberg;Anders;1;0;0;0;1
P-03044;Rydell;Ingvar;0;0;0;1;1
P-09509;Ryoo;Chang-kil;0;1;0;0;1
P-02082;Ryzhikov;Sergey;1;0;0;0;1
P-03193;Rzsa;Tomasz;0;1;0;0;1
P-08953;S;Francisco;0;1;0;0;1
P-07219;Saad;Naeem;0;1;0;0;1
P-05045;Saadavi;Naeim;0;1;0;0;1
P-06719;Saavedra;Guillermo;0;0;1;0;1
P-06740;Saavedra;Humberto;0;0;1;0;1
P-07262;Sabadini;Giuseppe;0;1;0;0;1
P-01984;Sabaly;Youssouf;0;1;0;0;1
P-00591;abanadovi;Refik;0;0;1;0;1
P-02974;Sabu;Ioan;0;0;1;0;1
P-02888;Saber;Abdelilah;0;1;0;0;1
P-02508;Sabilln;Mauricio;0;1;0;0;1
P-02299;Saboro;lvaro;0;0;0;1;1
P-03873;Sacchi;Federico;0;0;1;0;1
P-01930;Sadakov;Ayan;0;0;1;0;1
P-09096;Saddam;Karim;0;0;0;1;1
P-05601;Sadeghi;Mohammad;0;0;1;0;1
P-09164;Sadmi;Abdelhamid;0;1;0;0;1
P-03067;Sadowski;Robert;1;0;0;0;1
P-01699;Sadurn;Salvador;1;0;0;0;1
P-07855;Saeed;Hussein;0;0;0;1;1
P-00619;Svarsson;Birkir Mr;0;1;0;0;1
P-07557;Saeys;Andr;0;0;0;1;1
P-02114;Saez;Osvaldo;0;0;1;0;1
P-04008;Saha;Louis;0;0;0;1;1
P-08989;Sahil;Mohammed;0;0;1;0;1
P-08489;Saidi;Karim;0;1;0;0;1
P-06946;Safi;Rafik;0;0;0;1;1
P-07044;Sainsbury;Trent;0;1;0;0;1
P-08445;Saint-Vil;Guy;0;0;0;1;1
P-02557;Saint-Vil;Roger;0;0;0;1;1
P-04947;Sainz;Alberto;0;1;0;0;1
P-09361;Sinz;Renato;0;0;1;0;1
P-09601;Sass;Romain;0;1;0;0;1
P-02744;Saito;Toshihide;0;1;0;0;1
P-06136;Sait;Manabu;0;0;0;1;1
P-04692;Sakho;Diafra;0;0;0;1;1
P-00728;Sakho;Mamadou;0;1;0;0;1
P-07698;Sala;Claudio;0;0;1;0;1
P-02306;Sala;Patrizio;0;0;1;0;1
P-09422;Salah;Mohamed;0;0;0;1;1
P-01929;Salas;Marcelo;0;0;0;1;1
P-08059;Salta;Kornel;0;1;0;0;1
P-01413;Salazar;Jaime;0;0;1;0;1
P-06152;Salcedo;Carlos;0;1;0;0;1
P-05923;Saldombide;Zoilo;0;0;0;1;1
P-07023;Salenko;Oleg;0;0;0;1;1
P-01956;Salgado;Horacio Lpez;0;0;0;1;1
P-06514;Salgado;Jos Luis;0;1;0;0;1
P-08072;Salgado;Mchel;0;1;0;0;1
P-09407;Salguero;Salvador;0;1;0;0;1
P-02418;Salhi;Radhouane;1;0;0;0;1
P-06313;Salifou;Moustapha;0;0;0;1;1
P-02358;Salihovi;Sejad;0;0;1;0;1
P-00416;Salim;Mohamed;0;1;0;0;1
P-06984;Salinas;Flix;0;1;0;0;1
P-01973;Salli;Edgar;0;0;1;0;1
P-03661;Salnikov;Sergei;0;0;0;1;1
P-02257;Salv;Hctor;0;0;1;0;1
P-05440;Salvador;Luis Miguel;0;0;0;1;1
P-03438;Salvio;Eduardo;0;1;0;0;1
P-01251;Samadi;Mohamed;0;0;1;0;1
P-06148;Samaris;Andreas;0;0;1;0;1
P-00571;Samir;Saad;0;1;0;0;1
P-04988;Sammer;Matthias;0;1;0;0;1
P-06509;Sammir;not applicable;0;0;1;0;1
P-05926;Sampaio;Csar;0;0;1;0;1
P-02911;Samuel;Collin;0;0;0;1;1
P-08299;Samuel;Randy;0;1;0;0;1
P-00466;Samuels;Jack;0;1;0;0;1
P-09363;Samuelsson;Lennart;0;1;0;0;1
P-08677;San Jos;Isidoro;0;1;0;0;1
P-00899;Sanabria;Daniel;0;1;0;0;1
P-02138;Snchez;Alfredo Viejo;0;0;1;0;1
P-03031;Snchez;Carlos;0;0;1;0;1
P-06285;Snchez;Davinson;0;1;0;0;1
P-05216;Snchez;Efran;1;0;0;0;1
P-05370;Snchez;Erwin;0;0;1;0;1
P-03787;Snchez;Joel;0;1;0;0;1
P-03778;Snchez;scar;0;1;0;0;1
P-08883;Snchez;Ral;0;1;0;0;1
P-08726;Snchez;Tente;0;0;1;0;1
P-08334;Snchez;Wellington;0;0;1;0;1
P-02839;Snchez Flores;Quique;0;1;0;0;1
P-07131;Sanchs;Manuel;0;1;0;0;1
P-07369;Sanchs;Manuel;0;1;0;0;1
P-04849;Sancho;Brent;0;1;0;0;1
P-08549;Sandberg;Roland;0;0;0;1;1
P-04087;Sndoi;Emil;0;1;0;0;1
P-09908;Sandoval;Eulogio;0;0;1;0;1
P-03340;Sandoval;Rodolfo;0;1;0;0;1
P-07374;Sandy;Marco;0;1;0;0;1
P-05569;San;Salif;0;0;1;0;1
P-07507;Sangweni;Siyabonga;0;1;0;0;1
P-00098;Sani;Dino;0;0;1;0;1
P-08908;Sankovi;Goran;0;1;0;0;1
P-05568;Sanneh;Tony;0;1;0;0;1
P-00406;Sanon;Emmanuel;0;0;0;1;1
P-00386;Santa;Jos;0;1;0;0;1
P-07353;Santamara;Anderson;0;1;0;0;1
P-06364;Santamara;Santiago;0;0;0;1;1
P-08488;Santana;Jonathan;0;0;1;0;1
P-03150;antek;Ivan;0;0;1;0;1
P-03588;Santn;Sergio;0;0;1;0;1
P-07506;Santoro;Miguel ngel;1;0;0;0;1
P-07263;Santos;Francileudo;0;0;0;1;1
P-03057;Santos;Mrcio;0;1;0;0;1
P-05246;Santos;Paulo;1;0;0;0;1
P-03637;Santos Silva;Luis;0;0;1;0;1
P-07973;Sapara;Marek;0;0;1;0;1
P-04769;Sara;Robert;0;1;0;0;1
P-05746;Saralegui;Mario;0;0;1;0;1
P-07586;Saravakos;Dimitris;0;0;1;0;1
P-03219;Sargun;Burhan;0;0;0;1;1
P-07362;ari;Daniel;0;1;0;0;1
P-01896;Sarmeno;Genaro;0;0;1;0;1
P-09625;Sarmiento;Jorge;0;0;0;1;1
P-05213;Sarnari;Juan Carlos;0;0;1;0;1
P-00916;Srosi;Bla;0;0;1;0;1
P-07567;Sarr;Ismala;0;0;0;1;1
P-07191;Sarr;Pape;0;0;1;0;1
P-06286;Sartor;Ottorino;1;0;0;0;1
P-09284;Sas;Ferenc;0;0;0;1;1
P-01357;a;Hasan;0;0;0;1;1
P-06072;Sassi;Ferjani;0;0;1;0;1
P-00134;Sassi;Sadok;1;0;0;0;1
P-08971;Stmreanu;Lajos;0;1;0;0;1
P-01277;Satrstegui;Jess Mara;0;0;0;1;1
P-08826;Sal;not applicable;0;0;1;0;1
P-02836;Saura;Enrique;0;0;1;0;1
P-07118;Savelji;Nia;0;1;0;0;1
P-00238;Saviola;Javier;0;0;0;1;1
P-00886;Scaloni;Lionel;0;1;0;0;1
P-02775;Scarone;Hctor;0;0;0;1;1
P-08643;Schaars;Stijn;0;0;1;0;1
P-04722;Schaedler;Erich;0;1;0;0;1
P-07714;Schaefer;Manfred;0;1;0;0;1
P-06987;Schall;Anton;0;0;0;1;1
P-08493;Scherfke;Fryderyk;0;0;0;1;1
P-06470;Schettina;Vladimiro;0;1;0;0;1
P-02250;Schiavio;Angelo;0;0;0;1;1
P-08043;Schildenfeld;Gordon;0;1;0;0;1
P-04373;Schillaci;Salvatore;0;0;0;1;1
P-01249;Schindelholz;Jean-Claude;0;0;0;1;1
P-06529;Schjnberg;Michael;0;1;0;0;1
P-01263;Schmeichel;Kasper;1;0;0;0;1
P-02722;Schmeichel;Peter;1;0;0;0;1
P-01706;Schmidt;Aki;0;0;1;0;1
P-08384;Schmucker;Frantiek;1;0;0;0;1
P-01853;Schneeberger;Carlos;0;0;0;1;1
P-04534;Schneiderlin;Morgan;0;0;1;0;1
P-01670;Schneiter;Walter;0;0;0;1;1
P-04204;Schnuphase;Rdiger;0;0;1;0;1
P-07720;Schoemaker;Arend;0;0;0;1;1
P-01370;Schoenaker;Dick;0;0;1;0;1
P-05484;Schne;Lasse;0;0;1;0;1
P-07106;Schopp;Markus;0;0;1;0;1
P-04914;Schram;Frederik;1;0;0;0;1
P-01732;Schultz;Ernest;0;0;0;1;1
P-09818;Schrrle;Andr;0;0;0;1;1
P-03107;Schuth;Johnny;1;0;0;0;1
P-04562;Schwager;Yisha'ayahu;0;0;1;0;1
P-02782;Schwartz;Hans;0;1;0;0;1
P-00216;Schwartz;Sndor;0;0;0;1;1
P-04728;Schwegler;Pirmin;0;0;1;0;1
P-03988;Scopelli;Alejandro;0;0;0;1;1
P-09080;Scoponi;Norberto;1;0;0;0;1
P-02063;Scotland;Jason;0;0;0;1;1
P-07141;Scott;Alex;0;0;0;1;1
P-06538;Scott;Jackie;0;0;0;1;1
P-03620;Scott;Laurie;0;1;0;0;1
P-05384;Scotti;Andrs;0;1;0;0;1
P-04021;Schehaye;Frank;1;0;0;0;1
P-04907;Seedorf;Clarence;0;0;1;0;1
P-03132;Segarra;Joan;0;1;0;0;1
P-05491;Segato;Armando;0;0;0;1;1
P-05995;egota;Branko;0;0;0;1;1
P-03063;Segovia;Daro;0;1;0;0;1
P-08485;Seguin;Wolfgang;0;0;1;0;1
P-05115;Segura;Miguel;1;0;0;0;1
P-02709;Seitaridis;Giourkas;0;1;0;0;1
P-01297;Sekuli;Branislav;0;0;0;1;1
P-07775;Selander;Hans;0;1;0;0;1
P-02019;eliga;Aleksander;1;0;0;0;1
P-03019;Sellami;Jamal;0;1;0;0;1
P-05129;Selmosson;Arne;0;0;0;1;1
P-08873;Selvaggi;Franco;0;0;0;1;1
P-09150;Semak;Sergei;0;0;1;0;1
P-07764;Seman;Stanislav;1;0;0;0;1
P-00526;Semmeling;Lon;0;0;1;0;1
P-01769;Semshov;Igor;0;0;1;0;1
P-09310;Snaya;Yao Junior;0;0;1;0;1
P-06206;Seneck;Karel;0;0;0;1;1
P-01708;Senekowitsch;Helmut;0;0;0;1;1
P-00331;Senna;Marcos;0;0;1;0;1
P-09702;Sennikov;Dmitri;0;1;0;0;1
P-07721;Seor;Juan Antonio;0;0;1;0;1
P-08444;Sentimenti;Lucidio;1;0;0;0;1
P-06428;Seo;Dong-myung;1;0;0;0;1
P-01777;Sepi;Graian;0;0;0;1;1
P-01795;Sequeira;Douglas;0;0;1;0;1
P-09791;Seraj;Behnam;0;0;0;1;1
P-06194;Serantoni;Pietro;0;0;1;0;1
P-01147;eren;Turgay;1;0;0;0;1
P-06564;Serginho;not applicable;0;0;0;1;1
P-00939;Sergio;not applicable;0;0;1;0;1
P-00689;Srgio;Paulo;1;0;0;0;1
P-08943;Srgio;Paulo;0;0;1;0;1
P-07884;Serrano;Rolando;0;0;1;0;1
P-01792;Serrizuela;Jos;0;1;0;0;1
P-05997;Servn;Ral;0;1;0;0;1
P-03956;Sesma;Enrique;0;0;0;1;1
P-00993;Sesta;Karl;0;1;0;0;1
P-07743;estk;Stanislav;0;0;1;0;1
P-05798;esti;Milo;0;0;0;1;1
P-01548;Setin;Quique;0;0;1;0;1
P-03833;Setters;Maurice;0;0;1;0;1
P-05178;Sewell;Dean;0;1;0;0;1
P-05289;Seys;Corneel;0;1;0;0;1
P-00734;Sforza;Ciriaco;0;0;1;0;1
P-05425;Shaaban;Rami;1;0;0;0;1
P-06767;Shahroudi;Reza;0;1;0;0;1
P-07457;Shaker;Nadhim;0;1;0;0;1
P-09607;Shaker;Samir;0;1;0;0;1
P-07654;Shalimov;Igor;0;0;1;0;1
P-07799;Shao;Jiayi;0;0;1;0;1
P-01827;Sharp;Graeme;0;0;0;1;1
P-04520;Shatov;Oleg;0;0;1;0;1
P-07862;Shaw;Luke;0;1;0;0;1
P-04290;Shawky;Ayman;0;0;0;1;1
P-06118;Shchennikov;Georgi;0;1;0;0;1
P-03894;Shearer;Alan;0;0;0;1;1
P-02909;Sheedy;Kevin;0;0;1;0;1
P-00772;Shelayev;Oleh;0;0;1;0;1
P-09762;Shengelia;Ramaz;0;0;0;1;1
P-08264;Shevchenko;Andriy;0;0;0;1;1
P-08520;Shibasaki;Gaku;0;0;1;0;1
P-02088;Shikabala;not applicable;0;0;0;1;1
P-01294;Shilla;Illiasu;0;1;0;0;1
P-06446;Shin;Hong-gi;0;1;0;0;1
P-06091;Shin;Yung-kyoo;0;1;0;0;1
P-05264;Shittu;Danny;0;1;0;0;1
P-09503;Shmulevich-Rom;Danny;0;0;1;0;1
P-09564;Shmuts;Leonid;1;0;0;0;1
P-01928;Shobair;Ahmed;1;0;0;0;1
P-03614;Shojaei;Ali;0;0;1;0;1
P-07772;Shoji;Gen;0;1;0;0;1
P-04590;Shorunmu;Ike;1;0;0;0;1
P-05442;Shovkovskyi;Oleksandr;1;0;0;0;1
P-06408;Shum;Itzhak;0;0;1;0;1
P-04572;Shuruk;Roni;0;0;1;0;1
P-03406;Shust;Bohdan;1;0;0;0;1
P-00602;Si Mohamed;Cdric;1;0;0;0;1
P-04543;Siasia;Samson;0;0;0;1;1
P-03551;Sibik;Pawe;0;0;1;0;1
P-05722;Sichinava;Georgi;0;0;1;0;1
P-02030;Sidib;Djibril;0;1;0;0;1
P-08199;Siegenthaler;Hans;0;0;0;1;1
P-05313;Sierra;Jos Luis;0;0;1;0;1
P-03678;Sifakis;Michalis;1;0;0;0;1
P-00623;Sigmund;Ben;0;1;0;0;1
P-07755;Signori;Giuseppe;0;0;0;1;1
P-05141;Sigurarson;Bjrn Bergmann;0;0;0;1;1
P-02859;Sigursson;Gylfi;0;0;1;0;1
P-00896;Sigursson;Ragnar;0;1;0;0;1
P-02906;Sikhosana;Jerry;0;0;0;1;1
P-04318;Sillett;Peter;0;1;0;0;1
P-07399;Siln;Josef;0;0;0;1;1
P-09910;Silva;Adrien;0;0;1;0;1
P-05538;Silva;Alfonso;0;0;1;0;1
P-02415;Silva;Andr;0;0;0;1;1
P-03025;Silva;Bernardo;0;0;1;0;1
P-04696;Silva;Daro;0;0;0;1;1
P-09993;Silva;Francisco;0;0;1;0;1
P-03761;Silva;Gastn;0;1;0;0;1
P-04813;Silva;Jaime;0;0;1;0;1
P-04610;Silva;Juan;0;0;0;1;1
P-07966;Silva;Mauro;0;0;1;0;1
P-04249;Silva;not applicable;0;0;0;1;1
P-05614;Silva;Rafa;0;0;1;0;1
P-09579;Simeone;Carmelo;0;0;1;0;1
P-04541;Simeunovi;Marko;1;0;0;0;1
P-05608;Simo;Augustine;0;0;1;0;1
P-07450;Simes;Antnio;0;0;1;0;1
P-06683;Simon;Jacques;0;0;1;0;1
P-05757;Simn;Juan;0;1;0;0;1
P-04180;Simons;Ren;0;0;1;0;1
P-06131;Simons;Timmy;0;0;1;0;1
P-07551;Simonsen;Allan;0;0;0;1;1
P-04675;Simonsen;Peter;0;0;1;0;1
P-06078;Simonsson;Agne;0;0;0;1;1
P-06130;Simonyan;Nikita;0;0;0;1;1
P-00617;impersk;Adolf;0;0;1;0;1
P-08178;Simpson;Billy;0;0;0;1;1
P-00153;Simpson;Fitzroy;0;0;1;0;1
P-09336;imnek;Ladislav;0;0;0;1;1
P-05446;Sinclair;Frank;0;1;0;0;1
P-07454;Sinclair;Trevor;0;0;1;0;1
P-07395;Sindelar;Matthias;0;0;0;1;1
P-04575;Sinha;not applicable;0;0;1;0;1
P-00324;Sio;Giovanni;0;0;0;1;1
P-06261;Sionko;Libor;0;0;1;0;1
P-03089;Sirigu;Salvatore;1;0;0;0;1
P-02032;Sissoko;Moussa;0;0;1;0;1
P-08663;Sisto;Pione;0;0;0;1;1
P-07735;Sivebk;John;0;1;0;0;1
P-03865;Svori;Omar;0;0;0;1;1
P-08429;Sjberg;Gustav;1;0;0;0;1
P-01558;Sjberg;Thomas;0;0;0;1;1
P-07674;Skhiri;Ellyes;0;0;1;0;1
P-02360;Skoblar;Josip;0;0;0;1;1
P-09371;Skoko;Josip;0;0;1;0;1
P-01189;Skoumal;Stefan;0;0;1;0;1
P-01685;Skrobowski;Piotr;0;1;0;0;1
P-04145;krtel;Martin;0;1;0;0;1
P-03413;Skuhrav;Tom;0;0;0;1;1
P-03774;Sklason;Ari Freyr;0;1;0;0;1
P-03889;Sklason;lafur Ingi;0;0;1;0;1
P-06851;Slater;Bill;0;0;1;0;1
P-00107;Slaven;Bernie;0;0;0;1;1
P-02287;Slimani;Islam;0;0;0;1;1
P-07090;Slimani;Kacem;0;1;0;0;1
P-00189;Sliti;Nam;0;0;0;1;1
P-01250;ljivo;Edhem;0;0;1;0;1
P-08340;Slone;Philip;0;0;1;0;1
P-06384;Smalling;Chris;0;1;0;0;1
P-03936;Smeltz;Shane;0;0;0;1;1
P-04589;Smertin;Alexey;0;0;1;0;1
P-03055;Smidts;Rudi;0;1;0;0;1
P-09689;Smistik;Josef;0;0;1;0;1
P-03369;Smith;Bobby;0;0;0;1;1
P-08345;Smith;Ian;0;1;0;0;1
P-05971;Smith;Tommy;0;1;0;0;1
P-03495;Smolarek;Euzebiusz;0;0;0;1;1
P-09408;Smolnikov;Igor;0;1;0;0;1
P-09926;Smolov;Fyodor;0;0;0;1;1
P-04092;Snelders;Theo;1;0;0;0;1
P-05395;Sobhi;Ramadan;0;0;0;1;1
P-02176;Sobolewski;Radosaw;0;0;1;0;1
P-02890;Sobotka;Ji;0;0;0;1;1
P-07085;Sobrinho;Lus;0;1;0;0;1
P-03939;Socas;Jorge;0;0;1;0;1
P-05379;Socorro;Hctor;0;0;0;1;1
P-07355;Sodje;Efe;0;1;0;0;1
P-01060;Soedarmadji;Suvarte;0;0;0;1;1
P-02937;Sogahata;Hitoshi;1;0;0;0;1
P-06585;Sokolov;Georgi;0;0;0;1;1
P-01980;Solari;Jorge;0;0;1;0;1
P-09634;Solbakken;Stle;0;0;1;0;1
P-07578;Soldini;Felice;0;0;1;0;1
P-04136;Sol;Pedro;0;0;1;0;1
P-09901;Soler;Grard;0;0;0;1;1
P-01615;Soliman;Tarek;0;0;1;0;1
P-01577;Solomatin;Andrei;0;1;0;0;1
P-01127;Solskjr;Ole Gunnar;0;0;0;1;1
P-02463;Solymosi;Ern;0;1;0;0;1
P-01927;Soma;Naoki;0;1;0;0;1
P-09905;Somlai;Rezs;0;0;1;0;1
P-07820;Sonck;Wesley;0;0;0;1;1
P-06297;Sorber;Mike;0;0;1;0;1
P-01875;Sordi;De;0;1;0;0;1
P-00957;Soria;Alberto;0;1;0;0;1
P-01676;Soria;Rubn;0;1;0;0;1
P-00015;Soria;Vladimir;0;0;1;0;1
